Distributor,Supplier,ProductName,Category,Standard,Internal_ID_Reference_Number,UCLA,UCD_H,UCB,UCR,UCM,UCSC,OG,CH,FT,RAC,AGA,AWA,GAP,AHC,MBA,WWF,MSC,OWR,SSB,SFSC,SP,BFC,BBC,FAC,SPP,EFI,MWD,BAP
UNFI,WOODSTOCK,"KETCHUP,OG2,TOMATO",Produce,Organic,45517,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,WOODSTOCK,"PICKLES,OG2,BBY,KSHR DILL",Snacks,Organic,24268,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,WOODSTOCK,"SUGAR,OG2,BROWN",Baking Ingredients,Organic,32075,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,WOODSTOCK,"SUGAR,OG2,PURE CANE,GRAN",Baking Ingredients,Organic,32073,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,WOODSTOCK MINI MES,"RCE BITE,OG2,DK CHC,SSLT",Snacks,Organic,169449,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UNFI,YOGI,"TEA,OG2,CALMING",Coffee/Tea,Organic,35501,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
UPPER CRUST,Eden Organic,EDEN ORG WILDBERRY MIX NUTS 1OZ,Nuts/ Seeds,OG,2793,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,AMYS KITCHEN INC,"BURRITO, BEAN CHEESE GLUTEN-FREE IW FROZEN",Packaged Foods,"USDA Organic, ALL SUSTAINABLE",8604068,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,ARMANINO FOODS OF DISTINCTION,"SAUCE, PESTO BASIL TUB FROZEN",Sauce/ Seasoning,"Fair Trade, ALL SUSTAINABLE",7076078,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,BUCHI,"DRINK, KOMBUCHA RASPBERRY ORGANIC CAN REF",Kombucha,"USDA Organic, ALL SUSTAINABLE",5045967,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,CROPP COOPERATIVE,"MILK, WHOLE UHT ORGANIC VITAMIN D RBST & GMO FREE TWIST CAP CARTON REF HOMO",Milk,"USDA Organic, ALL SUSTAINABLE",2863536,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,DANONE US LLC,"YOGURT SUB, COCONUT MILK PLAIN BLENDED ORGANIC VEGAN SS CUP REF",Dairy Alternative,"USDA Organic, ALL SUSTAINABLE",9295219,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,DANONE US LLC,"YOGURT, COCONUT MILK PLAIN BLENDED ORGANIC TUB REF",Dairy Alternative,"USDA Organic, ALL SUSTAINABLE",8261926,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,DOMINO FOODS INC,"SUGAR, POWDERED CONFECTIONER 10X CANE",Baking Ingredients,"USDA Organic, ALL SUSTAINABLE",1022144,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,DOMINO FOODS INC,"SUGAR, POWDERED CONFECTIONER 10X CANE #!",Baking Ingredients,"USDA Organic, ALL SUSTAINABLE",3010758,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,EKATERRA TEA MSO USA LLC,"TEA BAG, HOT BLACK ENVELOPE CAFFEINATED BRISK",Coffee/Tea,"Rainforest Alliance, ALL SUSTAINABLE",4002259,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,FRITO LAY/ QUAKER/ TROPICANA,"DRINK, KOMBUCHA GINGER PROBIOTIC ORGANIC GLASS BOTTLE REF",Kombucha,"USDA Organic, ALL SUSTAINABLE",6231194,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,FRITO LAY/ QUAKER/ TROPICANA,"DRINK, KOMBUCHA PINEAPPLE PEACH ORGANIC GLASS BOTTLE REF",Kombucha,"USDA Organic, ALL SUSTAINABLE",7739492,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,FRITO LAY/ QUAKER/ TROPICANA,"WATER, COCONUT ORGANIC NO-SUGAR-ADDED PURIFIED ASEPTIC TETRA PACK",Snacks,"USDA Organic, ALL SUSTAINABLE",9937472,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,Forager,"YOGURT SUB, CASHEW VANILLA BLENDED ORGANIC TUB REF",Dairy Alternative,"USDA Organic, ALL SUSTAINABLE",9124346,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,GENERAL MILLS SALES INC,"CEREAL, GRANOLA OAT & HONEY ORGANIC TFF",Cereal,"USDA Organic, ALL SUSTAINABLE",9422965,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,GIUSTOS SPECIALTY FOODS LLC,"FLOUR, PIZZA BLEND 00 ITALIAN ORGANIC BAG",Grain,"USDA Organic, ALL SUSTAINABLE",5971825,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,HORIZON ORGANIC DAIRY,"MILK, 1% LOW FAT UHT ASEPTIC CARTON SHELF STABLE",Milk,"USDA Organic, ALL SUSTAINABLE",3722717,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,HOUSE FOODS AMERICA CORPORATIO,"TOFU, FIRM ORGANIC SPECIAL CRYOVAC FRESH REF",Soy Protein,"USDA Organic, ALL SUSTAINABLE",6705313,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,Harbor Banks,"SOLE, BREADED 4 OZ FILLET BONELESS RAW FROZEN BAG GLUTEN-FREE MSC",Seafood,"Marine Stewardship Council (MSC), ALL SUSTAINABLE",1717265,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
US FOODS LOS ANGELES,JAVO BEVERAGE,"COFFEE, LIQUID 100% ARABICA COLD BREW 7:1 REF PLAS",Coffee/Tea,"Rainforest Alliance, ALL SUSTAINABLE",5904191,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,KIKKOMAN SALES USA INC,"MILK SUB, SOY ASEPTIC BOX SHELF STABLE SMART ORGANIC",Dairy Alternative,"USDA Organic, ALL SUSTAINABLE",9987025,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,KIKKOMAN SALES USA INC,"MILK SUB, SOY ASEPTIC CARTON SHELF STABLE ORGANIC",Dairy Alternative,"USDA Organic, ALL SUSTAINABLE",1103965,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,KIKKOMAN SALES USA INC,"MILK SUB, SOY CHOCOLATE ORGANIC ASEPTIC CARTON SHELF STABLE",Dairy Alternative,"USDA Organic, ALL SUSTAINABLE",9826579,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,KIKKOMAN SALES USA INC,"MILK SUB, SOY UNSWEETENED ORGANIC CARTON SHELF STABLE",Dairy Alternative,"USDA Organic, ALL SUSTAINABLE",4661336,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,KIKKOMAN SALES USA INC,"MILK SUB, SOY VANILLA ORGANIC ASEPTIC CARTON SHELF STABLE",Dairy Alternative,"USDA Organic, ALL SUSTAINABLE",9806902,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,KRAFT HEINZ FOODS COMPANY,"KETCHUP, TOMATO FANCY 33% ORGANIC PET PLASTIC BOTTLE SHELF STABLE",Sauce/ Seasoning,"USDA Organic, ALL SUSTAINABLE",8745788,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,KRAFT HEINZ FOODS COMPANY,"KETCHUP, TOMATO FANCY 33% ORGANIC POUCH SHELF STABLE",Sauce/ Seasoning,"USDA Organic, ALL SUSTAINABLE",4656013,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,LOTUS FOODS INC,"RICE, ORGANIC VOLCANO",Grain,"USDA Organic, ALL SUSTAINABLE",9513419,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,MADHAVA NATURAL SWEETENERS,"SWEETENER, AGAVE NECTAR SYRUP LIGHT ORGANIC",Sauce/ Seasoning,"USDA Organic, ALL SUSTAINABLE",9703943,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,MONDELEZ GLOBAL LLC,"SNACK BAR, ENERGY CHOCOLATE BROWNIE IW ORGANIC",Snacks,"USDA Organic, ALL SUSTAINABLE",1903285,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,NUMI INC PBC,"TEA BAG, HOT BLACK CHAI FILTER CAFFEINATED GOLDEN",Coffee/Tea,"USDA Organic, Fair Trade, ALL SUSTAINABLE",1833300,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,NUMI INC PBC,"TEA BAG, HOT GREEN LEMON DECAFFEINATED ORGANIC ENVELOPE",Coffee/Tea,"USDA Organic, Fair Trade, ALL SUSTAINABLE",5753538,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,NUMI INC PBC,"TEA BAG, HOT GREEN ORGANIC ENVELOPE CAFFEINATED GUNPOWDER",Coffee/Tea,"USDA Organic, Fair Trade, ALL SUSTAINABLE",5558846,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,Pure Living,"FLOUR, SPELT ORGANIC BAG",Grain,"USDA Organic, ALL SUSTAINABLE",8601191,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,RED GOLD INC,"KETCHUP, TOMATO 30% ORGANIC SQUEEZE BOTTLE UPSIDE",Sauce/ Seasoning,"USDA Organic, ALL SUSTAINABLE",7089724,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,RUDIS ORGANIC AND GLUTEN FREE,"BREAD, MULTIGRAIN 12 SLICED 1/3-1/2 LOAF GLUTEN-FREE TFF BAKED FROZEN",Bread Products,"USDA Organic, ALL SUSTAINABLE",3854205,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,SAMBAZON INC,SORBET ACAI TUB ORIG RIO,Frozen Dessert,"USDA Organic, Fair Trade, ALL SUSTAINABLE",8742835,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,SAMBAZON INC,"SORBET, ACAI ORGANIC TUB",Frozen Dessert,"USDA Organic, ALL SUSTAINABLE",6366352,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,SAN-J INTERNATIONAL INC.(VA),"SAUCE, SOY TAMARI ORGANIC REDUCED SODIUM GLUTEN-FR",Sauce/ Seasoning,"USDA Organic, ALL SUSTAINABLE",2984383,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,SEVIROLI FOODS,"RAVIOLI, CHEESE 3 WAY .6 OZ ROUND PLAIN PASTA ORGA",Pasta,"USDA Organic, ALL SUSTAINABLE",2672887,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,SMUCKER FOODSERVICE INC,"COFFEE, GROUND 100% ARABICA DARK ROAST FRACTION PA",Coffee/Tea,"Rainforest Alliance, ALL SUSTAINABLE",4862400,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,STREMICKS HERITAGE FOODS LLC,"MILK, 1% LOW FAT ORGANIC CARTON REF GRADE A REF",Milk,"USDA Organic, ALL SUSTAINABLE",444703,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,SUGAR FOODS CORPORATION,"SUGAR, RAW .11 OZ SS STICK TURBINADO",Baking Ingredients,"USDA Organic, ALL SUSTAINABLE",8637349,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,SUGAR FOODS CORPORATION,"SUGAR, WHITE 1/10 OZ SS STICK ORGANIC",Baking Ingredients,"USDA Organic, ALL SUSTAINABLE",4938990,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US FOODS LOS ANGELES,TRIDENT SEAFOODS CORP.,"SURIMI, IMITATION CRABMEAT CHUNK & FLAKE COOKED FROZEN VALUE MSC",Seafood,"Marine Stewardship Council (MSC), ALL SUSTAINABLE",8366296,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,
US FOODS LOS ANGELES,simply organic,"DIP, ORGANIC ONION & CHIVE DIP MIX",Sauce/ Seasoning,"USDA Organic, ALL SUSTAINABLE",7252293,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,ABBOTSFORD FARMS,"EGG, HARD COOKED PEELED WHOLE CAGE-FREE REF DRY PILLOW PACK",Eggs,Cage Free; Certified Humane,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
US Foods,ABBOTSFORD FARMS,"EGG, LIQUID WHITE CAGE-FREE PASTEURIZED CARTON GABLE TOP REF",Eggs,Cage Free; Certified Humane,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
US Foods,ABBOTSFORD FARMS,"EGG, LIQUID WHITE MIX W/ FOOD COLORING CAGE-FREE PASTEURIZED BAG REF",Eggs,Cage Free; Certified Humane,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
US Foods,ABBOTSFORD FARMS,"EGG, SHELL LARGE WHITE CAGE-FREE PASTEURIZED LOOSE PACK FRESH",Eggs,Cage Free; Certified Humane,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
US Foods,CAMPFIRE MEATS,"CHICKEN, BREAST AIRLINE SINGLE-LOBE 12 OZ BONE-IN SKIN-ON RAW REF",Chicken,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,CAMPFIRE MEATS,"CHICKEN, BREAST AIRLINE SINGLE-LOBE 6 OZ BONE-IN SKIN-ON RAW REF BAG",Chicken,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,CAMPFIRE MEATS,"CHICKEN, WHOLE W/OGIB 10 HD 4-4.5 LB BONE-IN SKIN-ON RAISED-W/O-ANTIBIOTICS",Chicken,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,CAMPFIRE MEATS,"CHICKEN, WHOLE W/OGIB 14 HD 3-3.25 LB BONE-IN SKIN-ON RAISED-W/O-ANTIBIOTIC",Chicken,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,COMMUNITY GRAINS,"PASTA, ROTELLE WHOLE GRAIN RAW SHELF STABLE BAG W/ADDED GLUTEN",Pasta,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,COMMUNITY GRAINS,"PASTA, TORCHIETTE WHOLE GRAIN RAW SHELF STABLE BULK W/ADDED GLUTEN",Pasta,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,COMPASS FOODS,"CHICKEN, DICED 1X1 THIGH MEAT RAISED-W/O-ANTIBIOTICS RAW REF VACUUM-PACK",Chicken,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,COMPASS FOODS,"CHICKEN, THIGH 4-5 OZ BONELESS-SKINLESS ANTIBIOTIC-FREE RAW REF VACUUM-PACK",Chicken,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,DURHAM RANCH,"BEEF, GROUND 80/20 FINE RAW FROZEN GRASS FED",Beef,Grass Fed,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
US Foods,EASY EGGS,"EGG, HARD COOKED PEELED WHOLE CAGE-FREE REF DRY PILLOW PACK GRAB N GO AMER",Eggs,Cage Free; Certified Humane,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
US Foods,FOSTER FARMS,"CHICKEN, BREAST SINGLE-LOBE 4 OZ BONELESS-SKINLESS RAISED-W/O-ANTIBIOTICS R",Chicken,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,FOSTER FARMS,"TURKEY, BREAST SLICED 1 OZ SKINLESS COOKED OVEN ROASTED REF",Turkey,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,FOSTER FARMS,"TURKEY, ROAST BREAST SKIN-ON SOLUTION ADDED 20% RAW BAG FROZEN",Turkey,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,GRIMMWAY FARMS,"CARROT, ORANGE & YELLOW ORGANIC SHREDDED FRESH REF",Produce,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,HARBOR BANKS,"CATFISH, 5-7 OZ SHANK FILLET BONELESS SKINLESS RAW IQF FROZEN BULK FARMED",Seafood,Marine Stewardship Council,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,
US Foods,HARBOR BANKS,"SALMON, SMOKED COLD NORWEGIAN 2 LB SIDE SLICED BONELESS-SKINLESS FROZEN IVP",Seafood,Marine Stewardship Council,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,
US Foods,HARVESTLAND,"CHICKEN, BREAST SINGLE-LOBE 4 OZ BONELESS-SKINLESS RAISED-W/O-ANTIBIOTICS S",Chicken,NAE,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,HEINZ,"KETCHUP, TOMATO FANCY 33% ORGANIC POUCH SHELF STABLE",Produce,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,HEINZ,"MAYONNAISE, SS POUCH",Sauce/ Seasoning,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,HORIZON ORGANIC,"CHEESE, MOZZARELLA STRING ORGANIC IW REF",Cheese,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,MARTINELLI,"JUICE, ORGANIC SPARKLING APPLE JUICE",Juice,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,MONARCH,"SEASONING, BLEND GRANULATED ORGANIC SALT FREE SS PACKET SHELF STABLE SPICE",Sauce/ Seasoning,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,MONARCH,"TUNA, LIGHT SKIPJACK CHUNK IN WATER CAN SHELF STABLE MSC",Seafood,Marine Stewardship Council,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,
US Foods,PANORAMA MEATS,"BEEF, PATTY GROUND 80/20 4:1 ROUND ORGANIC GRASS FED RAW FROZEN",Beef,Grass Fed; USDA Organic,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,
US Foods,RUDIS ORGANIC BAKERY,"ENGLISH MUFFIN, SOURDOUGH 2 OZ SLICED ORGANIC TRAY FROZEN",Bread Products,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,RUMIANO,"CHEESE, CHEDDAR WHITE MILD SLICED .75 OZ 4X4 ORGANIC PLASTIC WRAPPED REF",Cheese,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,RUMIANO,"CHEESE, CHEDDAR WHITE SHARP SHREDDED ORGANIC VACUUM-PACK REF",Cheese,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,RUMIANO,"CHEESE, MOZZARELLA CHEDDAR BLEND SHREDDED V-CUT GAS FLUSHED REF",Cheese,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,S. PELLEGRINO,"WATER, SPARKLING MINERAL GLASS BOTTLE VARIABLE CARBONATED SELTZER",Soda,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,SEA WATCH,"CLAM, OCEAN CHOPPED CAN SHELF STABLE",Seafood,Marine Stewardship Council,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,
US Foods,STOCK YARDS,"BEEF, PATTY GROUND 80/20 6:1 ROUND 3/4 THICK NATURAL RAISED-W/O-ANTIBIOTIC",Beef,Antibiotic Free,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,THIRSTER,"MILK SUB, OAT ORGANIC FORTIFIED ASEPTIC CARTON SHELF STABLE",Dairy Alternative,USDA Organic,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
US Foods,TYSON,"CHICKEN, WING 1ST-&-2ND-JOINT BREADED 9-14 COUNT COOKED FROZEN",Chicken,Antibiotic Free,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
US Foods,WILCOX DAIRY FARMS,"EGG, HARD COOKED PEELED WHOLE CAGE-FREE REF DRY PILLOW PACK",Eggs,Cage Free; Certified Humane,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
US Foods,WILCOX DAIRY FARMS,"EGG, HARD COOKED PEELED WHOLE CAGE-FREE REF DRY TWIN PACK",Eggs,Cage Free; Certified Humane,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
US Foods,WILCOX DAIRY FARMS,"EGG, LIQUID WHOLE CAGE-FREE PASTEURIZED BAG-IN-BOX REF",Eggs,Cage Free; Certified Humane,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",CREAM-MANU/HEAVY WHIP CLOVE 9/1 HG,Other Dairy,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",HALF & HALF-CLOVER 16/1 QT,Other Dairy,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",MILK-1% HALF PT CLOVER 50 CT,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",MILK-2% HALF PINT CLOVER 50 CT,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",MILK-CHOC NONF HALF PNT CLOV 50 CT,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",MILK-LOWFAT 2% CLOVER 4/1 GL,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",MILK-LOWFAT 2% CLOVER 9/1 HG,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",MILK-NONFAT CLOVER 9/1 HG,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",MILK-NONFAT HALF PINT CLOVER 50 CT,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",MILK-WHOLE CLOVER 9/1 HG,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vesta,"CLOVER SONOMA-PETALUMA, CA",MILK-WHOLE HALF PT CLOVER 50 CT,Milk,American Humane,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,
Vistar,LIFEWAY FOODS INC,Kefir Organic Strawbery LowFat,Other Dairy,Organic,LWF00348,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Vistar,WILCOX FARMS INC,Egg Hardboiled Organic 2Pk,Oil/ Vinegar,Organic,WLF99000,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Vistar,YERBA MATE CO LLC,Drink Sparkling Cranberry,Produce,Organic,GYK33335,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,
Vistar,YERBA MATE CO LLC,Drink Sparkling Grapefruit,Produce,Organic,GYK33325,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,